OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36589,2026-033Y,2026-05-17T23:32:18.180672,15.27572181,.0001594,43.0020,235.5178,257.9068,102.1605,0,U,67843,999,1527,.74501E-3,.20291E-3,0
STARLINK-36598,2026-033Z,2026-05-17T23:02:55.084992,15.27597420,.0001606,43.0011,236.2353,274.8467,85.2202,0,U,67844,999,1526,.47669E-3,.12885E-3,0
STARLINK-36606,2026-033AA,2026-05-17T23:28:36.366816,15.27570827,.0001455,43.0018,235.4907,281.5967,78.4721,0,U,67845,999,1527,.53323E-3,.14436E-3,0
STARLINK-36658,2026-033AB,2026-05-17T15:01:01.262784,15.27570098,.00017088,43.0003,238.0200,267.4896,92.5760,0,U,67846,999,1521,.11561722E-3,.292E-4,0
STARLINK-36618,2026-033AC,2026-05-17T14:00:56.867328,15.28411464,.0000342,43.0009,223.5161,175.2626,184.8229,0,U,67847,999,1537,.48596E-3,.13478E-3,0
STARLINK-36660,2026-033AD,2026-05-17T13:23:09.985344,15.27557213,.00029186,43.0050,238.3693,270.2970,89.7547,0,U,67848,999,1520,.41140924E-3,.11068E-3,0
STARLINK-36602,2026-033AE,2026-05-17T23:08:29.473728,15.27574160,.00011589,42.9997,236.2636,260.7338,99.3383,0,U,67849,999,1526,.12028443E-2,.3298E-3,0
STARLINK-36840,2026-034A,2026-05-18T00:17:30.998976,15.30188450,.0000809,53.1600,241.9608,81.4479,278.6613,0,U,67850,999,1465,.7224E-3,.21089E-3,0
STARLINK-36348,2026-034B,2026-05-17T23:59:26.273760,15.30198704,.0001249,53.1574,242.5967,87.3614,272.7530,0,U,67851,999,1464,.72468E-3,.21164E-3,0
STARLINK-36276,2026-034C,2026-05-17T16:04:36.732576,15.30186355,.00014302,53.1593,244.0959,91.3988,268.7176,0,U,67852,999,1459,.29256131E-3,.8312E-4,0
STARLINK-36785,2026-034D,2026-05-17T17:06:45.147456,15.30174722,.00011683,53.1580,243.6225,95.9488,264.1646,0,U,67853,999,1460,.94833747E-4,.2448E-4,0
STARLINK-36608,2026-034E,2026-05-18T00:37:15.159360,15.30204768,.0001156,53.1591,242.0189,89.6054,270.5079,0,U,67854,999,1464,.34767E-3,.9953E-4,0
STARLINK-36838,2026-034F,2026-05-18T00:32:42.441216,15.30189732,.0001108,53.1615,242.0013,87.4431,272.6696,0,U,67855,999,1465,.51098E-3,.148E-3,0
STARLINK-36843,2026-034G,2026-05-18T00:19:02.294400,15.30181706,.0001634,53.1600,241.9587,103.0698,257.0485,0,U,67856,999,1465,.36431E-3,.1044E-3,0
STARLINK-36828,2026-034H,2026-05-18T00:23:35.442816,15.30186549,.0001529,53.1601,241.9584,89.5197,270.5979,0,U,67857,999,1465,.60775E-3,.17676E-3,0
STARLINK-36837,2026-034J,2026-05-17T16:44:37.589856,15.34368599,.00014724,53.1615,242.1273,79.5880,280.5289,0,U,67858,999,1462,.39628027E-3,.13023E-3,0
STARLINK-36393,2026-034K,2026-05-17T23:42:59.918400,15.31697637,.0001495,53.1615,241.7831,92.5972,267.5201,0,U,67859,999,1465,.42457E-3,.12831E-3,0
STARLINK-35873,2026-034L,2026-05-18T00:02:28.489632,15.30194093,.0001402,53.1589,242.5855,76.3263,283.7893,0,U,67860,999,1467,.69897E-3,.20395E-3,0
STARLINK-36325,2026-034M,2026-05-17T23:57:55.109664,15.30191154,.0001358,53.1577,242.5651,89.4797,270.6359,0,U,67861,999,1464,.66617E-3,.19417E-3,0
STARLINK-36332,2026-034N,2026-05-17T23:53:21.575040,15.30189464,.0001583,53.1583,242.5430,84.2994,275.8187,0,U,67862,999,1464,.52372E-3,.15178E-3,0
STARLINK-36835,2026-034P,2026-05-17T23:48:45.979776,15.30206648,.0000242,53.1583,242.5219,161.6601,198.4408,0,U,67863,999,1464,-.69787E-4,-.2425E-4,0
STARLINK-36831,2026-034Q,2026-05-17T23:44:14.485056,15.30192363,.0001353,53.1587,242.5034,80.9079,279.2075,0,U,67864,999,1464,.58362E-3,.16962E-3,0
STARLINK-36738,2026-034R,2026-05-17T23:35:07.583424,15.30185179,.0001594,53.1586,242.4646,98.6786,261.4395,0,U,67865,999,1464,.42301E-3,.12184E-3,0
STARLINK-36780,2026-034S,2026-05-17T15:40:17.315616,15.30186685,.00013009,53.1585,243.9594,95.6162,264.4987,0,U,67866,999,1459,.21819816E-3,.6106E-4,0
STARLINK-36761,2026-034T,2026-05-17T17:09:47.331360,15.30180650,.00015945,53.1584,243.6362,90.5580,269.5604,0,U,67867,999,1460,.15891845E-3,.4347E-4,0
STARLINK-36762,2026-034U,2026-05-17T17:03:42.673248,15.30179338,.00012057,53.1596,243.6091,85.3970,274.7169,0,U,67868,999,1460,.25086084E-3,.7073E-4,0
STARLINK-36779,2026-034V,2026-05-17T16:51:35.716608,15.35370379,.00013178,53.1590,242.1397,90.0195,270.0959,0,U,67869,999,1461,.6806407E-3,.23413E-3,0
STARLINK-36770,2026-034W,2026-05-17T16:53:04.612704,15.30174563,.00011384,53.1607,243.5621,87.6117,272.5014,0,U,67870,999,1460,.23104127E-3,.6484E-4,0
STARLINK-36769,2026-034X,2026-05-17T13:41:55.580352,15.30178631,.0001181,53.1592,244.1520,81.8691,278.2444,0,U,67871,999,1458,.13492E-3,.3636E-4,0
STARLINK-36786,2026-034Y,2026-05-18T00:31:11.653824,15.30182691,.0001297,53.1595,241.9913,89.6418,270.4731,0,U,67872,999,1465,.62431E-3,.18166E-3,0
STARLINK-36783,2026-034Z,2026-05-17T16:47:39.174144,15.34371394,.00012779,53.1600,242.1197,84.4853,275.6295,0,U,67873,999,1462,.20353572E-3,.65E-4,0
STARLINK-36730,2026-034AA,2026-05-17T13:33:59.907744,15.34380680,.00010354,53.1595,242.7036,76.7428,283.3690,0,U,67874,999,1460,.58860004E-3,.1955E-3,0
STARLINK-36727,2026-034AB,2026-05-17T23:56:26.424384,15.31702532,.0001409,53.1584,241.8378,83.4791,276.6370,0,U,67875,999,1465,.66787E-3,.20418E-3,0
STARLINK-36743,2026-034AC,2026-05-17T23:56:23.631072,15.30195261,.0001343,53.1591,242.5533,83.7979,276.3175,0,U,67876,999,1464,.66787E-3,.1947E-3,0
STARLINK-36784,2026-034AD,2026-05-18T00:12:33.969600,15.29338590,.0001576,53.1595,242.6425,89.3803,270.7378,0,U,67877,999,1464,.32807E-3,.9117E-4,0
STARLINK-36689,2026-034AE,2026-05-17T23:42:43.182720,15.30188645,.0001469,53.1585,242.4946,95.9254,264.1914,0,U,67878,999,1464,.45417E-3,.13111E-3,0
STARLINK-36818,2026-035A,2026-05-18T01:14:43.282176,15.33431818,.0001599,97.2861,71.6093,87.4840,272.6586,0,U,67879,999,1461,.39835E-3,.12802E-3,0
STARLINK-36821,2026-035B,2026-05-17T18:54:56.111616,15.33414967,.00016196,97.2864,71.3564,89.0174,271.1254,0,U,67880,999,1457,.45005087E-3,.14469E-3,0
STARLINK-36808,2026-035C,2026-05-18T01:42:07.670304,15.33436581,.0001826,97.2863,71.7392,94.2092,265.9359,0,U,67881,999,1462,.50434E-3,.16238E-3,0
STARLINK-36817,2026-035D,2026-05-18T02:09:31.761216,15.33458723,.0002301,97.2874,71.7121,96.2850,263.8655,0,U,67882,999,1462,.10326E-2,.33425E-3,0
STARLINK-36856,2026-035E,2026-05-18T02:13:27.176160,15.33437257,.0001699,97.2843,71.7090,91.1594,268.9843,0,U,67883,999,1462,.52276E-3,.16835E-3,0
STARLINK-36842,2026-035F,2026-05-17T15:43:04.518624,15.33413982,.000186,97.2872,71.2305,102.4401,257.7050,0,U,67884,999,1455,.46016803E-3,.14796E-3,0
STARLINK-36826,2026-035G,2026-05-17T18:35:21.346368,15.33432776,.00017672,97.2866,71.3730,100.1451,259.9991,0,U,67885,999,1457,.28705444E-3,.92E-4,0
STARLINK-36390,2026-035H,2026-05-17T15:39:09.798336,15.33430933,.00016439,97.2868,71.2349,90.0223,270.1208,0,U,67886,999,1455,.50596942E-3,.16288E-3,0
STARLINK-36368,2026-035J,2026-05-18T01:53:52.448064,15.33438670,.0002075,97.2882,71.7256,86.2400,273.9080,0,U,67887,999,1462,.6696E-3,.21601E-3,0
STARLINK-36801,2026-035K,2026-05-17T18:07:56.933184,15.33429318,.00020946,97.2861,71.4025,87.9121,272.2361,0,U,67888,999,1457,.41452105E-3,.13325E-3,0
STARLINK-36372,2026-035L,2026-05-18T02:05:36.909600,15.33445420,.0001743,97.2870,71.7166,92.8543,267.2900,0,U,67889,999,1462,.57911E-3,.18668E-3,0
STARLINK-36363,2026-035M,2026-05-17T18:39:16.359552,15.33428121,.00017105,97.2866,71.3720,90.1532,269.9907,0,U,67890,999,1457,.67827112E-3,.21874E-3,0
STARLINK-36816,2026-035N,2026-05-18T01:16:30.478656,15.33435308,.0001741,97.2872,70.6991,90.8058,269.3384,0,U,67891,999,1455,.49451E-3,.15919E-3,0
STARLINK-36813,2026-035P,2026-05-18T01:18:38.399904,15.33427011,.0001605,97.2865,71.7617,86.9652,273.1774,0,U,67892,999,1462,.63103E-3,.20341E-3,0
STARLINK-36803,2026-035Q,2026-05-18T03:04:21.283104,15.33606763,.0001454,97.2852,71.8120,89.2250,270.9159,0,U,67893,999,1463,-.46645E-2,-.148509E-2,0
STARLINK-36846,2026-035R,2026-05-17T09:19:22.893888,15.33454669,.00018504,97.2866,70.9825,103.5847,256.5602,0,U,67894,999,1451,.63667482E-3,.20542E-3,0
STARLINK-36866,2026-035S,2026-05-18T02:17:21.994080,15.33436592,.0001554,97.2859,71.7053,91.0746,269.0674,0,U,67895,999,1462,.58168E-3,.18746E-3,0
STARLINK-36877,2026-035T,2026-05-18T01:38:13.025184,15.33429820,.0001882,97.2832,71.7401,103.5721,256.5731,0,U,67896,999,1462,.59376E-3,.19134E-3,0
STARLINK-36870,2026-035U,2026-05-17T17:56:12.234048,15.33425941,.00016096,97.2889,71.4134,83.6523,276.4903,0,U,67897,999,1457,.67703236E-3,.21832E-3,0
STARLINK-36810,2026-035V,2026-05-18T02:01:42.115008,15.33452685,.0002795,97.2859,71.7212,93.3014,266.8548,0,U,67898,999,1462,.6987E-3,.22556E-3,0
STARLINK-36878,2026-035W,2026-05-18T01:22:33.140064,15.33435006,.00018,97.2853,71.7555,102.1350,258.0094,0,U,67899,999,1462,.5241E-3,.16878E-3,0
STARLINK-36361,2026-035X,2026-05-18T01:26:28.287168,15.33428000,.0001878,97.2860,71.7527,85.0214,275.1243,0,U,67900,999,1462,.56284E-3,.1813E-3,0
STARLINK-36336,2026-035Y,2026-05-18T01:49:57.279360,15.33453702,.0001704,97.2877,71.7278,81.4672,278.6763,0,U,67901,999,1462,.59008E-3,.19028E-3,0
STARLINK-36876,2026-035Z,2026-05-18T01:34:17.872896,15.33435051,.0001661,97.2857,71.7470,102.2308,257.9121,0,U,67902,999,1462,.48895E-3,.15738E-3,0
STARLINK-36257,2026-035AA,2026-05-17T09:07:37.615008,15.33421240,.00017335,97.2871,70.9928,102.0446,258.0991,0,U,67903,999,1451,-.12387302E-3,-.4069E-4,0
STARLINK-36814,2026-036A,2026-05-17T15:32:40.659648,15.27572481,.00013568,42.9981,216.2584,264.7321,95.3376,0,U,67904,999,1426,.18796097E-3,.4913E-4,0
STARLINK-36729,2026-036B,2026-05-17T21:45:36.309600,15.27562706,.00012045,42.9984,214.7440,267.8662,92.2051,0,U,67905,999,1430,.31480155E-3,.8406E-4,0
STARLINK-36763,2026-036C,2026-05-18T05:30:49.885056,15.27574799,.0001316,43.0012,212.8678,269.8902,90.1799,0,U,67906,999,1435,.33453E-3,.8953E-4,0
STARLINK-36742,2026-036D,2026-05-18T05:25:17.171616,15.27575080,.0001398,42.9987,212.8373,267.4603,92.6088,0,U,67907,999,1435,.46776E-3,.1263E-3,0
STARLINK-36827,2026-036E,2026-05-18T05:19:45.014592,15.27557540,.0000556,42.9990,212.8019,237.3522,122.7276,0,U,67908,999,1435,.36555E-3,.9804E-4,0
STARLINK-36822,2026-036F,2026-05-17T11:58:27.306624,15.27578199,.00013611,42.9994,216.8379,272.4536,87.6160,0,U,67909,999,1424,.15226871E-3,.393E-4,0
STARLINK-36847,2026-036G,2026-05-17T15:01:13.108224,15.27575070,.00017559,43.0045,216.0673,266.0544,94.0107,0,U,67910,999,1426,.35945819E-3,.9641E-4,0
STARLINK-36736,2026-036H,2026-05-18T04:59:22.775136,15.27567433,.0001568,43.0020,212.6838,269.9482,90.1190,0,U,67911,999,1435,.36551E-3,.9805E-4,0
STARLINK-36676,2026-036J,2026-05-18T04:53:48.920352,15.27573294,.0001381,43.0019,212.6559,247.5230,112.5475,0,U,67912,999,1435,.34846E-3,.9337E-4,0
STARLINK-36690,2026-036K,2026-05-18T04:48:16.375392,15.27570678,.0001518,43.0029,212.6265,272.1382,87.9296,0,U,67913,999,1435,.32631E-3,.8725E-4,0
STARLINK-36724,2026-036L,2026-05-18T04:33:28.116864,15.27576155,.0001527,43.0026,212.5496,267.0214,93.0463,0,U,67914,999,1435,.50436E-3,.13641E-3,0
STARLINK-36723,2026-036M,2026-05-17T13:01:09.242112,15.27571412,.0001489,43.0003,216.2879,278.0084,82.0599,0,U,67915,999,1425,.38333E-3,.10298E-3,0
STARLINK-36721,2026-036N,2026-05-18T04:27:55.271232,15.27549478,.0001449,43.0019,212.5186,270.4578,89.6108,0,U,67916,999,1435,.54243E-3,.1468E-3,0
STARLINK-36722,2026-036P,2026-05-18T04:22:21.788832,15.27570446,.000112,43.0017,212.4844,274.1748,85.8976,0,U,67917,999,1435,.20342E-3,.5338E-4,0
STARLINK-36341,2026-036Q,2026-05-17T21:51:08.831232,15.27592430,.00012973,42.9999,214.7785,275.1085,84.9619,0,U,67918,999,1430,.93115671E-3,.2546E-3,0
STARLINK-36663,2026-036R,2026-05-17T22:00:11.052576,15.27571893,.00015334,43.0006,213.9342,271.9805,88.0871,0,U,67919,999,1431,.29267966E-3,.7798E-4,0
STARLINK-36375,2026-036S,2026-05-18T05:32:40.572096,15.27581813,.0001566,42.9989,212.8692,272.2728,87.7945,0,U,67920,999,1435,.42721E-3,.11513E-3,0
STARLINK-36405,2026-036T,2026-05-18T05:27:07.646112,15.27586623,.0001311,42.9978,212.8509,270.5724,89.4977,0,U,67921,999,1435,.31189E-3,.8332E-4,0
STARLINK-36406,2026-036V,2026-05-17T15:08:37.502304,15.27574606,.00018603,42.9996,216.1200,263.4633,96.6007,0,U,67923,999,1426,.60356872E-3,.16381E-3,0
STARLINK-36714,2026-036W,2026-05-17T13:28:54.418080,15.27567301,.0001423,42.9999,216.4394,267.0830,92.9859,0,U,67924,999,1425,.56554E-3,.15327E-3,0
STARLINK-36726,2026-036X,2026-05-18T05:01:13.394784,15.27583354,.0001667,43.0017,212.7094,276.3885,83.6777,0,U,67925,999,1435,.43685E-3,.11779E-3,0
STARLINK-36758,2026-036Y,2026-05-17T13:14:07.116000,15.27542665,.0001618,43.0002,216.3626,283.7403,76.3268,0,U,67926,999,1425,-.28E-3,-.795E-4,0
STARLINK-36728,2026-036Z,2026-05-17T14:37:09.536160,15.27570933,.0001379,43.0033,215.9264,256.6285,103.4413,0,U,67927,999,1426,.13233E-3,.338E-4,0
STARLINK-36771,2026-036AA,2026-05-17T22:33:29.767968,15.27575737,.0001335,43.0009,214.1151,272.5791,87.4908,0,U,67928,999,1431,.20076195E-3,.5266E-4,0
STARLINK-36809,2026-036AB,2026-05-17T22:22:23.738880,15.27568404,.00013073,43.0018,214.0567,277.3834,82.6869,0,U,67929,999,1431,.62237426E-3,.16897E-3,0
STARLINK-36865,2026-036AC,2026-05-18T04:24:12.729024,15.27576477,.0001352,43.0009,212.4952,271.8970,88.1727,0,U,67930,999,1435,.49819E-3,.13471E-3,0
STARLINK-36781,2026-036AD,2026-05-17T22:13:08.358816,15.27568720,.00012958,43.0030,214.0017,268.1682,91.9021,0,U,67931,999,1431,.42984315E-3,.11581E-3,0
STARLINK-36301,2026-037A,2026-05-18T01:12:56.359584,15.27583000,.0001778,43.0013,159.4321,279.8232,80.2419,0,U,67932,999,1394,.38918E-3,.10464E-3,0
STARLINK-36852,2026-037B,2026-05-18T02:41:32.842752,15.27591290,.00016,42.9972,159.0560,254.6100,105.4575,0,U,67933,999,1395,.58402E-3,.15849E-3,0
STARLINK-36861,2026-037C,2026-05-17T18:45:12.558240,15.27585876,.00018691,42.9995,160.8551,263.2483,96.8156,0,U,67934,999,1390,.39579001E-3,.10647E-3,0
STARLINK-36860,2026-037D,2026-05-18T02:30:26.691840,15.27577555,.0002013,43.0025,158.9914,270.7785,89.2836,0,U,67935,999,1395,.52138E-3,.14112E-3,0
STARLINK-36848,2026-037E,2026-05-18T02:19:20.591904,15.27582124,.000121,42.9989,158.9323,271.6801,88.3912,0,U,67936,999,1395,.40614E-3,.10931E-3,0
STARLINK-36370,2026-037F,2026-05-18T02:24:53.748576,15.27584100,.0001981,42.9959,158.9617,275.8589,84.2037,0,U,67937,999,1395,.42936E-3,.11573E-3,0
STARLINK-36371,2026-037G,2026-05-18T02:15:38.472192,15.27578055,.0001232,42.9985,158.9065,272.4963,87.5748,0,U,67938,999,1395,.4164E-3,.11213E-3,0
STARLINK-36246,2026-037H,2026-05-18T02:10:05.440800,15.27583751,.0002532,42.9992,158.8860,291.0999,68.9581,0,U,67939,999,1395,.55497E-3,.15043E-3,0
STARLINK-36907,2026-037J,2026-05-18T01:47:53.024064,15.27579162,.0000972,42.9938,158.7468,314.4342,45.6430,0,U,67940,999,1395,.30054E-3,.8017E-4,0
STARLINK-36927,2026-037K,2026-05-18T03:12:47.170656,15.27578995,.0001992,42.9981,158.3311,297.1779,62.8869,0,U,67941,999,1396,.34712E-3,.9302E-4,0
STARLINK-36914,2026-037L,2026-05-18T02:04:31.853856,15.27579933,.0001173,42.9970,158.8333,271.5506,88.5212,0,U,67942,999,1395,.24677E-3,.6535E-4,0
STARLINK-36851,2026-037M,2026-05-18T01:53:26.078784,15.27585889,.0001215,42.9976,158.7801,280.6029,79.4685,0,U,67943,999,1395,.27378E-3,.7281E-4,0
STARLINK-36892,2026-037N,2026-05-17T17:53:22.273152,15.27600277,.0003482,42.9992,160.5692,282.7505,77.2958,0,U,67944,999,1390,.46942409E-3,.12687E-3,0
STARLINK-36908,2026-037P,2026-05-18T03:07:14.192832,15.27581788,.0003474,43.0007,158.2939,273.1292,86.9163,0,U,67945,999,1396,.35766E-3,.9594E-4,0
STARLINK-36909,2026-037Q,2026-05-18T01:27:31.512096,15.27601216,.0001031,43.0005,158.6251,283.0795,76.9941,0,U,67946,999,1395,.55758E-3,.15123E-3,0
STARLINK-36920,2026-037R,2026-05-18T01:21:58.530816,15.27585159,.0001415,42.9995,158.6123,250.2741,109.7958,0,U,67947,999,1395,.5442E-3,.14745E-3,0
STARLINK-36873,2026-037S,2026-05-18T04:00:01.998720,15.27587803,.0001676,42.9999,157.9660,270.7733,347.7377,0,U,67948,999,580,-.41894E-3,-.11775E-3,0
STARLINK-36863,2026-037T,2026-05-18T01:14:34.471968,15.27597139,.0001259,42.9998,158.5690,278.6397,81.4312,0,U,67949,999,1395,.71592E-3,.19501E-3,0
STARLINK-36887,2026-037U,2026-05-18T02:43:22.256256,15.27622872,.0002095,43.0019,159.0614,276.8744,83.1869,0,U,67950,999,1395,.89281E-3,.2442E-3,0
STARLINK-36897,2026-037V,2026-05-18T02:37:50.585664,15.27601840,.0000769,42.9947,159.0069,232.9493,127.1288,0,U,67951,999,1395,.41663E-3,.11228E-3,0
STARLINK-36381,2026-037W,2026-05-18T02:26:44.344032,15.27587554,.0002415,43.0024,158.9544,268.1862,91.8713,0,U,67952,999,1395,.59892E-3,.16259E-3,0
STARLINK-36824,2026-037X,2026-05-18T02:32:17.722752,15.27570936,.0001358,43.0018,158.9981,263.3338,96.7359,0,U,67953,999,1395,.36421E-3,.9771E-4,0
STARLINK-36869,2026-037Y,2026-05-18T02:11:56.457024,15.27578519,.0001178,42.9991,158.8885,280.2788,79.7930,0,U,67954,999,1395,.29399E-3,.7836E-4,0
STARLINK-36872,2026-037Z,2026-05-17T18:10:02.983008,15.27576321,.00014894,42.9963,160.6561,274.4993,85.5688,0,U,67955,999,1390,.21110295E-3,.5551E-4,0
STARLINK-36918,2026-037AA,2026-05-18T01:55:16.762368,15.27581489,.0001188,42.9962,158.7856,269.9266,90.1449,0,U,67956,999,1395,.25143E-3,.6663E-4,0
STARLINK-36829,2026-037AB,2026-05-18T02:06:28.162080,15.28419301,.0000725,42.9985,158.8525,253.3286,106.7486,0,U,67957,999,1394,.38994E-3,.10761E-3,0
STARLINK-36799,2026-037AC,2026-05-18T01:49:43.807872,15.27579721,.0001345,42.9982,158.7451,270.7866,89.2831,0,U,67958,999,1395,.31043E-3,.829E-4,0
STARLINK-36834,2026-037AD,2026-05-18T01:34:55.760160,15.27585821,.0002145,42.9980,158.6824,286.0798,73.9818,0,U,67959,999,1395,.67726E-3,.18425E-3,0
STARLINK-36841,2026-037AE,2026-05-18T03:14:38.211936,15.27582453,.0001921,42.9995,158.3375,277.4552,82.6081,0,U,67960,999,1396,.57571E-3,.15615E-3,0
STARLINK-36912,2026-038A,2026-05-17T18:47:52.191744,15.33439397,.00015778,97.2849,147.8493,104.6968,255.4450,0,U,67961,999,1382,.26614636E-3,.8525E-4,0
STARLINK-36881,2026-038B,2026-05-18T00:59:49.746336,15.33476665,.0003429,97.2822,148.1099,96.6243,263.5390,0,U,67962,999,1386,.84951E-3,.27481E-3,0
STARLINK-36357,2026-038C,2026-05-18T00:51:59.744160,15.33453824,.000202,97.2839,148.1176,90.5942,269.5532,0,U,67963,999,1386,.69563E-3,.22456E-3,0
STARLINK-36349,2026-038D,2026-05-17T18:40:01.984800,15.33449617,.00002837,97.2836,147.8564,94.6044,265.5232,0,U,67964,999,1382,.45762655E-3,.1473E-3,0
STARLINK-36806,2026-038E,2026-05-18T00:48:04.870080,15.33454187,.0000752,97.2819,148.1210,7.6819,352.4435,0,U,67965,999,1386,.73301E-3,.2367E-3,0
STARLINK-36820,2026-038F,2026-05-18T00:44:09.949344,15.33453583,.000227,97.2847,148.1264,85.4619,274.6883,0,U,67966,999,1386,.72583E-3,.23438E-3,0
STARLINK-36819,2026-038G,2026-05-18T00:40:15.037248,15.33463885,.0001145,97.2829,148.1258,48.7992,311.3349,0,U,67967,999,1386,.86523E-3,.27978E-3,0
STARLINK-36812,2026-038H,2026-05-18T00:36:20.056032,15.33447595,.0001709,97.2842,148.1290,73.5462,286.5969,0,U,67968,999,1386,.54041E-3,.17413E-3,0
STARLINK-36709,2026-038J,2026-05-18T00:28:30.160128,15.33451708,.0002009,97.2825,148.1404,92.4197,267.7275,0,U,67969,999,1386,.51953E-3,.16739E-3,0
STARLINK-36319,2026-038K,2026-05-18T00:32:25.156032,15.33444652,.0001941,97.2835,148.1356,94.3852,265.7612,0,U,67970,999,1386,.3907E-3,.12559E-3,0
STARLINK-36710,2026-038L,2026-05-18T00:24:36.556992,15.33418651,.0001573,97.2814,148.1432,106.7457,253.3958,0,U,67971,999,1386,.10263E-2,.33175E-3,0
STARLINK-36894,2026-038M,2026-05-18T00:20:40.435296,15.33444722,.0001935,97.2843,148.1482,94.0715,266.0749,0,U,67972,999,1386,.77315E-3,.24968E-3,0
STARLINK-36900,2026-038N,2026-05-18T00:12:50.698368,15.33445505,.0002943,97.2834,148.1519,88.4549,271.7030,0,U,67973,999,1386,.35033E-3,.11253E-3,0
STARLINK-36901,2026-038P,2026-05-18T00:16:45.619104,15.33440995,.0001804,97.2846,148.1511,89.2980,270.8470,0,U,67974,999,1386,.7712E-3,.24902E-3,0
STARLINK-36883,2026-038Q,2026-05-17T19:15:17.149248,15.33444679,.00016431,97.2848,147.9740,98.1516,261.9913,0,U,67975,999,1383,.45320034E-3,.14584E-3,0
STARLINK-36880,2026-038R,2026-05-17T17:53:03.368832,15.33432124,.00015497,97.2828,147.8981,92.8670,267.2750,0,U,67976,999,1382,.36529211E-3,.11732E-3,0
STARLINK-36904,2026-038S,2026-05-17T17:45:13.762368,15.33467947,.00018316,97.2853,147.9065,86.6719,273.4733,0,U,67977,999,1382,.38141122E-3,.12267E-3,0
STARLINK-36364,2026-038T,2026-05-17T11:17:36.014208,15.33447707,.00006816,97.2862,147.6614,95.9640,264.1680,0,U,67978,999,1378,.31548809E-3,.10124E-3,0
STARLINK-36359,2026-038U,2026-05-18T00:05:00.436992,15.33424914,.0001647,97.2825,148.1620,92.0043,268.1388,0,U,67979,999,1386,.48486E-3,.15601E-3,0
STARLINK-36882,2026-038V,2026-05-17T11:21:31.018752,15.33441636,.00010229,97.2847,147.6578,101.3474,258.7884,0,U,67980,999,1378,.21972268E-3,.7024E-4,0
STARLINK-36874,2026-038W,2026-05-17T23:45:26.106336,15.33440205,.0001711,97.2858,148.1805,106.8403,253.3027,0,U,67981,999,1386,.45157E-3,.1453E-3,0
STARLINK-36879,2026-038X,2026-05-17T11:09:46.601280,15.33435966,.00012837,97.2839,147.6676,97.0129,263.1259,0,U,67982,999,1378,.50173004E-3,.16153E-3,0
STARLINK-36867,2026-038Y,2026-05-17T11:01:56.580096,15.33437920,.0001417,97.2858,147.6762,83.4683,276.6721,0,U,67983,999,1378,.29118404E-4,.865E-5,0
STARLINK-36266,2026-038Z,2026-05-17T11:05:51.518976,15.33433324,.0001203,97.2830,147.6741,100.7611,259.3768,0,U,67984,999,1378,.69385063E-3,.22383E-3,0
STARLINK-36802,2026-038AA,2026-05-17T18:46:05.093760,15.33449262,.0001741,97.2844,148.7710,65.1360,295.0064,0,U,67985,999,1388,.55312005E-3,.17827E-3,0
STARLINK-36535,2026-039A,2026-05-18T02:17:10.106304,15.27558779,.0001104,43.0029,17.3526,257.6830,102.3898,0,U,67986,999,1231,.49759E-3,.13447E-3,0
STARLINK-36744,2026-039B,2026-05-18T00:37:27.556032,15.27560110,.0001059,43.0033,17.6940,280.3090,79.7643,0,U,67987,999,1230,-.14185E-4,-.652E-5,0
STARLINK-36734,2026-039C,2026-05-18T02:06:04.191264,15.27562083,.0001405,43.0001,17.3192,259.8734,100.1959,0,U,67988,999,1231,.69696E-4,.1655E-4,0
STARLINK-36957,2026-039D,2026-05-18T02:00:30.917088,15.27563880,.0000989,43.0020,17.2634,284.3509,75.7233,0,U,67989,999,1231,.22228E-3,.5856E-4,0
STARLINK-36951,2026-039E,2026-05-17T22:46:39.010368,15.27568316,.00004554,43.0044,17.9799,287.1883,72.8919,0,U,67990,999,1229,.60252975E-4,.1396E-4,0
STARLINK-36941,2026-039F,2026-05-18T00:17:06.281664,15.27573456,.0001798,43.0013,17.6023,245.5380,114.5284,0,U,67991,999,1230,.23434E-3,.619E-4,0
STARLINK-36950,2026-039G,2026-05-18T01:45:43.056000,15.27574532,.0001745,43.0041,17.1999,282.1786,77.8871,0,U,67992,999,1231,.44266E-3,.11937E-3,0
STARLINK-36975,2026-039H,2026-05-18T01:40:09.941664,15.27569785,.0002138,43.0063,17.1706,290.2015,69.8607,0,U,67993,999,1231,.50776E-3,.13732E-3,0
STARLINK-36993,2026-039J,2026-05-17T22:26:18.424608,15.27602089,.00011586,43.0038,17.8600,262.8828,97.1892,0,U,67994,999,1229,.39907295E-3,.10743E-3,0
